what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1456287644865
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1456287644865
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1456287644866
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1456287644866
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1456287644866
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1456287644866
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1456287644867
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1456287644868
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1456287644869
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1456287644869
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1456287644869
os,sysinfo,,,"win32",1456287644880
arch,sysinfo,,,"x86_64",1456287644880
ws,sysinfo,,,"win32",1456287644881
locale,sysinfo,,,"en_US",1456287644881
processors,sysinfo,,,"4",1456287644881
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1456287644881
java.runtime.version,sysinfo,,,"1.7.0_79-b15",1456287644881
java.specification.name,sysinfo,,,"Java Platform API Specification",1456287644881
java.specification.vendor,sysinfo,,,"Oracle Corporation",1456287644881
java.specification.version,sysinfo,,,"1.7",1456287644881
java.vendor,sysinfo,,,"Oracle Corporation",1456287644881
java.version,sysinfo,,,"1.7.0_79",1456287644881
java.vm.info,sysinfo,,,"mixed mode",1456287644881
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1456287644881
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1456287644881
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1456287644881
java.vm.specification.version,sysinfo,,,"1.7",1456287644881
java.vm.vendor,sysinfo,,,"Oracle Corporation",1456287644881
java.vm.version,sysinfo,,,"24.79-b02",1456287644881
