what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455165942541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455165943342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455165945574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455165985408
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455165985627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455165987938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455166040419
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1455166040500
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455166042323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455166043803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455166055873
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1455166055955
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455166061198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455166063792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455166081027
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1455166083826
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1455166087983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455166101748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455166102609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455166105140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455166132914
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455166132968
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1455166168724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1455166184432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455166185666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455166188216
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455166189111
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1455166192384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1455166214112
