what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1456454063154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456454079505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456454080439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456454082911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456454094110
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1456454094222
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1456454132262
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1456454142205
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1456454163729
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1456454174063
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1456454180099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456454191183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456454191789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456454193991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456454204513
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1456454204602
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1456454218393
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.upperCase",1456454230681
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1456454238019
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.upperCase",1456454239193
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.upperCase",1456454242057
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.lowerCase",1456454245690
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456454264884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1456454264990
