what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1455250851068
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1455250868958
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1455250870820
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1455250871575
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1455250871798
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1455250871850
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1455250871977
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1455250872136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455250883493
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455250884568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455250885513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455250911291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455250912933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455250914942
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455250915136
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455250915281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455250919401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455250925790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455250942421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455250944031
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1455250946739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1455250953216
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1455250953536
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1455250953577
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1455250953710
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1455250953730
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1455250953765
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1455250953780
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1455250953786
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1455250953864
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1455250953873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455250964836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455250965582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455250966833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455250989082
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455250989253
